frame,id,x,y,z,brightness
1267,110447,43.4905,13.6910,0.7573,2082.0000
1267,111989,44.2905,27.8140,0.5515,1989.0000
1267,114503,45.7005,58.6937,0.5329,2025.0000
1267,114700,46.4827,62.1840,0.3727,234.0000
1267,119166,50.5384,23.8420,0.6936,1994.0000
1267,122127,54.1490,15.0674,0.8220,170.0000
1267,122196,53.7290,15.2021,0.7836,672.0000
1267,122820,53.9283,59.4788,0.6142,638.0000
1267,125579,56.2049,51.0886,0.3434,1993.0000
1267,129035,58.1199,6.8534,0.4698,1988.0000
1267,132004,58.5234,15.4969,0.3976,186.0000
1267,133081,58.6867,26.4308,0.4103,1595.0000
1267,133950,59.2966,59.0673,0.6999,2056.0000
1267,134015,59.5136,15.3261,0.8517,1984.0000
1268,69794,1.5500,26.9011,0.9473,1678.0000
1268,69817,1.5221,26.6406,0.9584,1483.0000
1268,71596,3.6664,26.8772,0.9564,2019.0000
1268,75969,6.5064,43.7304,0.5944,1853.0000
1268,77199,8.4982,48.3679,0.5533,2113.0000
1268,77510,9.3325,26.9689,0.8949,2002.0000
1268,82422,14.0886,45.8331,0.4216,2000.0000
1268,83016,15.2526,28.1946,0.9329,1980.0000
1268,85280,16.8221,52.8764,0.1688,836.0000
1268,85687,17.5197,28.3327,0.9219,2018.0000
1268,86618,18.5424,28.3023,0.9340,2013.0000
1268,89067,21.5784,10.0151,0.7209,605.0000
1268,89111,22.4789,29.0119,0.9447,568.0000
1268,90292,22.8187,45.5494,0.2166,70.0000
1268,90689,24.3100,38.3414,0.3928,2023.0000
1268,90817,23.9182,40.9041,0.5482,2043.0000
1268,91440,24.8392,38.5141,0.4257,2070.0000
1268,92988,27.3792,36.4992,0.6023,2005.0000
1268,94135,27.9462,39.3778,0.4217,2011.0000
1268,95415,28.6415,55.6932,0.3338,2000.0000
1268,95511,29.9133,1.6438,0.5754,2003.0000
1268,95846,29.5155,11.5493,0.7150,719.0000
1268,101624,35.0943,15.3537,0.4637,811.0000
1268,101882,35.4161,29.8072,0.9902,896.0000
1268,102861,35.7431,15.7428,0.7248,1284.0000
1268,102963,36.1008,17.0816,0.4539,41.0000
1268,104053,36.7791,17.5966,0.4776,2027.0000
1268,105603,37.7659,44.6920,0.4004,744.0000
1268,110350,42.4383,58.5196,0.3551,1891.0000
1268,110447,43.4905,13.6910,0.7573,1995.0000
1268,111989,44.2905,27.8140,0.5515,1969.0000
1268,112037,44.4054,30.6444,0.9817,171.0000
1268,113631,45.7423,14.0194,0.7810,1668.0000
1268,114503,45.7005,58.6937,0.5329,1977.0000
1268,114700,46.4827,62.1840,0.3727,951.0000
1268,119166,50.5384,23.8420,0.6936,14.0000
1268,119523,50.5293,35.5761,0.6310,1436.0000
1268,125579,56.2049,51.0886,0.3434,732.0000
1268,128560,57.1320,62.5876,0.2781,820.0000
1268,129035,58.1199,6.8534,0.4698,2044.0000
1268,132004,58.5234,15.4969,0.3976,1941.0000
1268,133081,58.6867,26.4308,0.4103,1995.0000
1268,133950,59.2966,59.0673,0.6999,1990.0000
1268,134015,59.5136,15.3261,0.8517,1889.0000
1268,135024,60.5399,29.1725,0.7037,84.0000
1269,71596,3.6664,26.8772,0.9564,1971.0000
1269,75969,6.5064,43.7304,0.5944,2025.0000
1269,77199,8.4982,48.3679,0.5533,1125.0000
1269,77510,9.3325,26.9689,0.8949,1860.0000
1269,82422,14.0886,45.8331,0.4216,1449.0000
1269,83016,15.2526,28.1946,0.9329,899.0000
1269,85280,16.8221,52.8764,0.1688,2006.0000
1269,85687,17.5197,28.3327,0.9219,2083.0000
1269,86618,18.5424,28.3023,0.9340,1972.0000
1269,87250,18.6216,62.8948,0.3662,156.0000
1269,89067,21.5784,10.0151,0.7209,2045.0000
1269,90292,22.8187,45.5494,0.2166,685.0000
1269,90664,24.0331,29.2107,0.9801,1810.0000
1269,90689,24.3100,38.3414,0.3928,1935.0000
1269,90817,23.9182,40.9041,0.5482,2018.0000
1269,91440,24.8392,38.5141,0.4257,1884.0000
1269,92988,27.3792,36.4992,0.6023,333.0000
1269,94135,27.9462,39.3778,0.4217,1945.0000
1269,94305,27.6834,47.1629,0.2653,1141.0000
1269,95415,28.6415,55.6932,0.3338,2007.0000
1269,95511,29.9133,1.6438,0.5754,1929.0000
1269,95846,29.5155,11.5493,0.7150,1936.0000
1269,97723,31.1035,55.9150,0.3560,1064.0000
1269,101624,35.0943,15.3537,0.4637,2001.0000
1269,102861,35.7431,15.7428,0.7248,2014.0000
1269,102963,36.1008,17.0816,0.4539,523.0000
1269,104053,36.7791,17.5966,0.4776,2082.0000
1269,105603,37.7659,44.6920,0.4004,1952.0000
1269,110350,42.4383,58.5196,0.3551,1985.0000
1269,110447,43.4905,13.6910,0.7573,937.0000
1269,111989,44.2905,27.8140,0.5515,2030.0000
1269,112037,44.4054,30.6444,0.9817,757.0000
1269,113631,45.7423,14.0194,0.7810,1946.0000
1269,114503,45.7005,58.6937,0.5329,1999.0000
1269,116695,48.1508,55.1664,0.3960,999.0000
1269,119523,50.5293,35.5761,0.6310,1995.0000
1269,119771,50.9088,59.0401,0.5635,1361.0000
1269,123866,55.8705,20.7128,1.0235,82.0000
1269,128560,57.1320,62.5876,0.2781,1995.0000
1269,129035,58.1199,6.8534,0.4698,572.0000
1269,132004,58.5234,15.4969,0.3976,1976.0000
1269,133081,58.6867,26.4308,0.4103,2089.0000
1269,133950,59.2966,59.0673,0.6999,2001.0000
1269,134015,59.5136,15.3261,0.8517,1104.0000
1269,135024,60.5399,29.1725,0.7037,1997.0000
1269,135825,61.8530,28.6998,0.9965,741.0000
1270,71596,3.6664,26.8772,0.9564,1923.0000
1270,74259,6.4211,8.2926,0.7092,648.0000
1270,75969,6.5064,43.7304,0.5944,54.0000
1270,81903,14.3434,10.8282,0.7197,258.0000
1270,83704,16.3391,10.7624,0.6806,1203.0000
1270,85280,16.8221,52.8764,0.1688,2002.0000
1270,85687,17.5197,28.3327,0.9219,343.0000
1270,86618,18.5424,28.3023,0.9340,466.0000
1270,87250,18.6216,62.8948,0.3662,2006.0000
1270,89067,21.5784,10.0151,0.7209,1935.0000
1270,90201,23.3514,45.3468,0.2110,936.0000
1270,90664,24.0331,29.2107,0.9801,1980.0000
1270,90817,23.9182,40.9041,0.5482,444.0000
1270,94135,27.9462,39.3778,0.4217,1961.0000
1270,94305,27.6834,47.1629,0.2653,71.0000
1270,95415,28.6415,55.6932,0.3338,348.0000
1270,95511,29.9133,1.6438,0.5754,1925.0000
1270,95846,29.5155,11.5493,0.7150,2011.0000
1270,97723,31.1035,55.9150,0.3560,2017.0000
1270,101624,35.0943,15.3537,0.4637,2056.0000
1270,102861,35.7431,15.7428,0.7248,415.0000
1270,104053,36.7791,17.5966,0.4776,2031.0000
1270,105603,37.7659,44.6920,0.4004,205.0000
1270,106072,39.1897,17.3282,0.7047,397.0000
1270,107392,40.2524,22.2544,0.5060,156.0000
1270,110350,42.4383,58.5196,0.3551,431.0000
1270,111989,44.2905,27.8140,0.5515,1996.0000
1270,113631,45.7423,14.0194,0.7810,2015.0000
1270,114108,45.9929,30.4619,1.0217,1014.0000
1270,114503,45.7005,58.6937,0.5329,1997.0000
1270,116695,48.1508,55.1664,0.3960,2000.0000
1270,119523,50.5293,35.5761,0.6310,2002.0000
1270,122476,54.2080,25.9914,0.6699,248.0000
1270,123866,55.8705,20.7128,1.0235,1966.0000
1270,124854,55.9528,45.0221,0.3459,98.0000
1270,126615,57.2177,35.7508,0.4099,1028.0000
1270,128560,57.1320,62.5876,0.2781,1995.0000
1270,132004,58.5234,15.4969,0.3976,1947.0000
1270,132365,58.7004,17.6504,0.4255,1542.0000
1270,132586,58.8007,19.3916,1.0351,1776.0000
1270,133081,58.6867,26.4308,0.4103,1974.0000
1270,133950,59.2966,59.0673,0.6999,1991.0000
1270,134687,59.6733,59.2477,0.6977,68.0000
1270,134949,61.1411,17.9678,1.1016,1873.0000
1270,135024,60.5399,29.1725,0.7037,2069.0000
1270,135825,61.8530,28.6998,0.9965,1975.0000
1271,71596,3.6664,26.8772,0.9564,1964.0000
1271,74003,4.8261,50.4541,0.3172,714.0000
1271,74259,6.4211,8.2926,0.7092,40.0000
1271,77496,8.5018,27.2056,0.8976,909.0000
1271,81903,14.3434,10.8282,0.7197,2033.0000
1271,83704,16.3391,10.7624,0.6806,2055.0000
1271,84123,16.2588,43.4364,0.1684,77.0000
1271,85280,16.8221,52.8764,0.1688,2008.0000
1271,87250,18.6216,62.8948,0.3662,1954.0000
1271,89067,21.5784,10.0151,0.7209,760.0000
1271,90201,23.3514,45.3468,0.2110,504.0000
1271,90664,24.0331,29.2107,0.9801,2010.0000
1271,91320,25.3583,29.2559,0.9943,1391.0000
1271,93210,26.9905,39.2950,0.3945,1161.0000
1271,94135,27.9462,39.3778,0.4217,1978.0000
1271,95112,28.5013,35.4871,0.6327,105.0000
1271,95511,29.9133,1.6438,0.5754,2010.0000
1271,95846,29.5155,11.5493,0.7150,66.0000
1271,97723,31.1035,55.9150,0.3560,1984.0000
1271,101624,35.0943,15.3537,0.4637,2036.0000
1271,104053,36.7791,17.5966,0.4776,1238.0000
1271,106072,39.1897,17.3282,0.7047,1954.0000
1271,107392,40.2524,22.2544,0.5060,1999.0000
1271,111146,43.3974,50.9076,0.3857,534.0000
1271,111989,44.2905,27.8140,0.5515,2067.0000
1271,112779,45.3973,20.6794,0.6823,435.0000
1271,113143,45.3048,30.4494,1.0186,122.0000
1271,113631,45.7423,14.0194,0.7810,606.0000
1271,114108,45.9929,30.4619,1.0217,1987.0000
1271,114503,45.7005,58.6937,0.5329,1927.0000
1271,116695,48.1508,55.1664,0.3960,2004.0000
1271,119523,50.5293,35.5761,0.6310,2025.0000
1271,120353,51.5096,24.4562,0.6636,549.0000
1271,122476,54.2080,25.9914,0.6699,1912.0000
1271,123866,55.8705,20.7128,1.0235,2026.0000
1271,124854,55.9528,45.0221,0.3459,955.0000
1271,126615,57.2177,35.7508,0.4099,1924.0000
1271,127280,56.6600,44.7184,0.6647,1009.0000
1271,128560,57.1320,62.5876,0.2781,1998.0000
1271,132004,58.5234,15.4969,0.3976,1979.0000
1271,132365,58.7004,17.6504,0.4255,2078.0000
1271,132586,58.8007,19.3916,1.0351,2024.0000
1271,133081,58.6867,26.4308,0.4103,1359.0000
1271,133950,59.2966,59.0673,0.6999,1949.0000
1271,134949,61.1411,17.9678,1.1016,2015.0000
1271,135024,60.5399,29.1725,0.7037,1978.0000
1271,135825,61.8530,28.6998,0.9965,2106.0000
1272,69645,2.1961,24.9960,0.7423,1104.0000
1272,71096,2.7640,41.1476,0.1506,916.0000
1272,71596,3.6664,26.8772,0.9564,1976.0000
1272,74003,4.8261,50.4541,0.3172,251.0000
1272,77496,8.5018,27.2056,0.8976,1209.0000
1272,81903,14.3434,10.8282,0.7197,619.0000
1272,83704,16.3391,10.7624,0.6806,2040.0000
1272,84123,16.2588,43.4364,0.1684,2044.0000
1272,85280,16.8221,52.8764,0.1688,1999.0000
1272,87250,18.6216,62.8948,0.3662,2030.0000
1272,90664,24.0331,29.2107,0.9801,1937.0000
1272,91320,25.3583,29.2559,0.9943,1989.0000
1272,93210,26.9905,39.2950,0.3945,127.0000
1272,94009,27.8905,35.9537,0.5967,905.0000
1272,94135,27.9462,39.3778,0.4217,1372.0000
1272,95112,28.5013,35.4871,0.6327,1972.0000
1272,95511,29.9133,1.6438,0.5754,1156.0000
1272,97723,31.1035,55.9150,0.3560,2032.0000
1272,97951,31.6051,9.3205,0.3340,1943.0000
1272,98178,32.4734,11.1227,0.3534,1962.0000
1272,101624,35.0943,15.3537,0.4637,2021.0000
1272,103153,35.8855,29.9831,1.0006,233.0000
1272,107392,40.2524,22.2544,0.5060,1772.0000
1272,111146,43.3974,50.9076,0.3857,381.0000
1272,111989,44.2905,27.8140,0.5515,2011.0000
1272,112779,45.3973,20.6794,0.6823,274.0000
1272,113143,45.3048,30.4494,1.0186,1895.0000
1272,114108,45.9929,30.4619,1.0217,1969.0000
1272,114503,45.7005,58.6937,0.5329,1981.0000
1272,114705,46.0563,61.7368,0.3949,1805.0000
1272,116695,48.1508,55.1664,0.3960,2009.0000
1272,119523,50.5293,35.5761,0.6310,2079.0000
1272,119630,50.6181,57.9811,0.4147,574.0000
1272,120353,51.5096,24.4562,0.6636,56.0000
1272,122185,53.7008,15.2695,0.8165,936.0000
1272,122476,54.2080,25.9914,0.6699,1927.0000
1272,123866,55.8705,20.7128,1.0235,2001.0000
1272,126615,57.2177,35.7508,0.4099,1943.0000
1272,128560,57.1320,62.5876,0.2781,1993.0000
1272,129102,58.1384,8.0423,0.4287,1530.0000
1272,132004,58.5234,15.4969,0.3976,966.0000
1272,132365,58.7004,17.6504,0.4255,2016.0000
1272,132586,58.8007,19.3916,1.0351,1974.0000
1272,133950,59.2966,59.0673,0.6999,2075.0000
1272,134949,61.1411,17.9678,1.1016,1958.0000
1272,135024,60.5399,29.1725,0.7037,2004.0000
1272,135665,62.2549,17.1708,1.0860,214.0000
1272,135825,61.8530,28.6998,0.9965,2024.0000
1272,136590,63.0440,29.4853,0.6988,1838.0000
1273,69645,2.1961,24.9960,0.7423,1990.0000
1273,71096,2.7640,41.1476,0.1506,1926.0000
1273,71596,3.6664,26.8772,0.9564,1992.0000
1273,83704,16.3391,10.7624,0.6806,2069.0000
1273,84123,16.2588,43.4364,0.1684,2032.0000
1273,85280,16.8221,52.8764,0.1688,2032.0000
1273,87250,18.6216,62.8948,0.3662,1997.0000
1273,90664,24.0331,29.2107,0.9801,2052.0000
1273,91320,25.3583,29.2559,0.9943,1958.0000
1273,92872,26.9103,10.5253,0.7406,1524.0000
1273,94009,27.8905,35.9537,0.5967,2050.0000
1273,95112,28.5013,35.4871,0.6327,1911.0000
1273,97723,31.1035,55.9150,0.3560,2069.0000
1273,97951,31.6051,9.3205,0.3340,864.0000
1273,98178,32.4734,11.1227,0.3534,1865.0000
1273,101624,35.0943,15.3537,0.4637,2085.0000
1273,102087,35.1839,30.9718,0.7003,721.0000
1273,103153,35.8855,29.9831,1.0006,451.0000
1273,104036,37.1792,17.9089,0.4504,7.0000
1273,111989,44.2905,27.8140,0.5515,1965.0000
1273,113143,45.3048,30.4494,1.0186,2094.0000
1273,113393,44.5795,58.2915,0.5709,1748.0000
1273,114108,45.9929,30.4619,1.0217,2018.0000
1273,114503,45.7005,58.6937,0.5329,1964.0000
1273,115900,47.6105,14.2380,0.7775,43.0000
1273,116695,48.1508,55.1664,0.3960,111.0000
1273,116759,47.8845,58.4832,0.5624,6.0000
1273,119351,50.7131,29.5679,1.0255,498.0000
1273,119523,50.5293,35.5761,0.6310,2013.0000
1273,119630,50.6181,57.9811,0.4147,1973.0000
1273,122185,53.7008,15.2695,0.8165,1998.0000
1273,122476,54.2080,25.9914,0.6699,1970.0000
1273,123866,55.8705,20.7128,1.0235,595.0000
1273,126615,57.2177,35.7508,0.4099,1942.0000
1273,128560,57.1320,62.5876,0.2781,1967.0000
1273,129102,58.1384,8.0423,0.4287,1999.0000
1273,132234,58.7833,17.4313,0.3972,1298.0000
1273,132365,58.7004,17.6504,0.4255,2054.0000
1273,132586,58.8007,19.3916,1.0351,1963.0000
1273,133950,59.2966,59.0673,0.6999,2015.0000
1273,134949,61.1411,17.9678,1.1016,246.0000
1273,135024,60.5399,29.1725,0.7037,2016.0000
1273,135665,62.2549,17.1708,1.0860,2014.0000
1273,135825,61.8530,28.6998,0.9965,1939.0000
1273,136590,63.0440,29.4853,0.6988,661.0000
1274,69645,2.1961,24.9960,0.7423,2001.0000
1274,71096,2.7640,41.1476,0.1506,1967.0000
1274,71596,3.6664,26.8772,0.9564,749.0000
1274,83704,16.3391,10.7624,0.6806,796.0000
1274,85280,16.8221,52.8764,0.1688,2014.0000
1274,87250,18.6216,62.8948,0.3662,1994.0000
1274,90664,24.0331,29.2107,0.9801,1912.0000
1274,91320,25.3583,29.2559,0.9943,2036.0000
1274,92872,26.9103,10.5253,0.7406,2059.0000
1274,94009,27.8905,35.9537,0.5967,1956.0000
1274,95112,28.5013,35.4871,0.6327,1988.0000
1274,97723,31.1035,55.9150,0.3560,1977.0000
1274,98178,32.4734,11.1227,0.3534,1196.0000
1274,101624,35.0943,15.3537,0.4637,2039.0000
1274,102087,35.1839,30.9718,0.7003,1994.0000
1274,103445,36.2040,52.8186,0.3400,2035.0000
1274,109068,40.9670,57.2715,0.3639,1858.0000
1274,111989,44.2905,27.8140,0.5515,179.0000
1274,113143,45.3048,30.4494,1.0186,2024.0000
1274,113393,44.5795,58.2915,0.5709,1300.0000
1274,114108,45.9929,30.4619,1.0217,2093.0000
1274,114503,45.7005,58.6937,0.5329,1949.0000
1274,119351,50.7131,29.5679,1.0255,1988.0000
1274,119523,50.5293,35.5761,0.6310,2029.0000
1274,119630,50.6181,57.9811,0.4147,1962.0000
1274,121954,53.3567,38.5044,0.6501,1614.0000
1274,122185,53.7008,15.2695,0.8165,2047.0000
1274,122476,54.2080,25.9914,0.6699,1966.0000
1274,122994,55.1966,15.3412,0.8224,845.0000
1274,126615,57.2177,35.7508,0.4099,1768.0000
1274,128560,57.1320,62.5876,0.2781,1927.0000
1274,129102,58.1384,8.0423,0.4287,249.0000
1274,132234,58.7833,17.4313,0.3972,1954.0000
1274,132365,58.7004,17.6504,0.4255,1714.0000
1274,132586,58.8007,19.3916,1.0351,1952.0000
1274,133950,59.2966,59.0673,0.6999,34.0000
1274,135024,60.5399,29.1725,0.7037,2012.0000
1274,135665,62.2549,17.1708,1.0860,1303.0000
1274,135825,61.8530,28.6998,0.9965,725.0000
1274,137376,63.7926,28.8133,1.0018,1132.0000
1274,137618,63.7190,51.6910,0.7247,304.0000
1275,69645,2.1961,24.9960,0.7423,503.0000
1275,71096,2.7640,41.1476,0.1506,1976.0000
1275,82312,14.3119,42.5214,0.1689,706.0000
1275,85280,16.8221,52.8764,0.1688,570.0000
1275,87250,18.6216,62.8948,0.3662,763.0000
1275,90335,22.5112,54.0871,0.2453,1616.0000
1275,90664,24.0331,29.2107,0.9801,1986.0000
1275,91320,25.3583,29.2559,0.9943,2013.0000
1275,92872,26.9103,10.5253,0.7406,2002.0000
1275,94009,27.8905,35.9537,0.5967,1974.0000
1275,95112,28.5013,35.4871,0.6327,2000.0000
1275,97723,31.1035,55.9150,0.3560,1996.0000
1275,101624,35.0943,15.3537,0.4637,1493.0000
1275,102087,35.1839,30.9718,0.7003,1953.0000
1275,103445,36.2040,52.8186,0.3400,1859.0000
1275,109068,40.9670,57.2715,0.3639,268.0000
1275,113143,45.3048,30.4494,1.0186,1973.0000
1275,114108,45.9929,30.4619,1.0217,1993.0000
1275,114503,45.7005,58.6937,0.5329,1978.0000
1275,116160,48.1452,24.9010,0.8769,1602.0000
1275,119351,50.7131,29.5679,1.0255,2034.0000
1275,119523,50.5293,35.5761,0.6310,2031.0000
1275,119630,50.6181,57.9811,0.4147,1990.0000
1275,121954,53.3567,38.5044,0.6501,2006.0000
1275,122185,53.7008,15.2695,0.8165,2048.0000
1275,122476,54.2080,25.9914,0.6699,1951.0000
1275,122994,55.1966,15.3412,0.8224,2067.0000
1275,123112,54.7605,20.9895,1.0485,1513.0000
1275,128560,57.1320,62.5876,0.2781,1913.0000
1275,132233,58.8726,17.1645,0.4380,6.0000
1275,132234,58.7833,17.4313,0.3972,2077.0000
1275,132586,58.8007,19.3916,1.0351,1395.0000
1275,135024,60.5399,29.1725,0.7037,2058.0000
1275,135159,60.8906,29.0346,0.9960,1548.0000
1275,137618,63.7190,51.6910,0.7247,2000.0000
1276,71096,2.7640,41.1476,0.1506,1960.0000
1276,78915,9.6473,50.9212,0.5258,824.0000
1276,80384,12.4552,35.5257,0.4301,330.0000
1276,90335,22.5112,54.0871,0.2453,1996.0000
1276,90664,24.0331,29.2107,0.9801,2057.0000
1276,90926,23.7284,41.2321,0.5685,93.0000
1276,91320,25.3583,29.2559,0.9943,1014.0000
1276,92872,26.9103,10.5253,0.7406,1966.0000
1276,94009,27.8905,35.9537,0.5967,1923.0000
1276,94096,28.3813,35.8833,0.6099,832.0000
1276,95112,28.5013,35.4871,0.6327,1380.0000
1276,95755,30.3974,6.2395,0.3111,1060.0000
1276,97723,31.1035,55.9150,0.3560,535.0000
1276,102087,35.1839,30.9718,0.7003,2043.0000
1276,103445,36.2040,52.8186,0.3400,1983.0000
1276,113143,45.3048,30.4494,1.0186,2047.0000
1276,114108,45.9929,30.4619,1.0217,253.0000
1276,114503,45.7005,58.6937,0.5329,1010.0000
1276,114517,46.1677,58.5211,0.5350,355.0000
1276,116160,48.1452,24.9010,0.8769,2012.0000
1276,116219,47.8805,25.2574,0.8518,449.0000
1276,119351,50.7131,29.5679,1.0255,1956.0000
1276,119523,50.5293,35.5761,0.6310,1998.0000
1276,119630,50.6181,57.9811,0.4147,1968.0000
1276,121954,53.3567,38.5044,0.6501,1499.0000
1276,122185,53.7008,15.2695,0.8165,1887.0000
1276,122476,54.2080,25.9914,0.6699,1980.0000
1276,122994,55.1966,15.3412,0.8224,737.0000
1276,123112,54.7605,20.9895,1.0485,2014.0000
1276,125234,55.9962,48.4280,0.3529,196.0000
1276,128560,57.1320,62.5876,0.2781,276.0000
1276,130122,58.4815,20.8691,0.4057,1573.0000
1276,131776,58.5307,2.6155,0.4394,1270.0000
1276,132233,58.8726,17.1645,0.4380,1982.0000
1276,132234,58.7833,17.4313,0.3972,1959.0000
1276,135024,60.5399,29.1725,0.7037,1963.0000
1276,135159,60.8906,29.0346,0.9960,1324.0000
1276,137618,63.7190,51.6910,0.7247,1777.0000
1277,70011,2.0783,40.9500,0.1125,322.0000
1277,71096,2.7640,41.1476,0.1506,409.0000
1277,74665,5.5937,39.8460,0.6221,216.0000
1277,75962,6.8022,44.1018,0.5691,527.0000
1277,78915,9.6473,50.9212,0.5258,1991.0000
1277,79622,11.4772,42.2167,0.1778,328.0000
1277,80384,12.4552,35.5257,0.4301,646.0000
1277,81255,13.3948,35.7792,0.4221,346.0000
1277,90335,22.5112,54.0871,0.2453,1995.0000
1277,90664,24.0331,29.2107,0.9801,2016.0000
1277,90926,23.7284,41.2321,0.5685,2029.0000
1277,91017,24.1325,45.8878,0.2349,894.0000
1277,92872,26.9103,10.5253,0.7406,1457.0000
1277,94009,27.8905,35.9537,0.5967,2061.0000
1277,94096,28.3813,35.8833,0.6099,1709.0000
1277,95755,30.3974,6.2395,0.3111,1918.0000
1277,98673,32.3486,40.8516,0.4174,184.0000
1277,102087,35.1839,30.9718,0.7003,2015.0000
1277,103445,36.2040,52.8186,0.3400,2101.0000
1277,104182,36.6492,29.7486,0.7273,1610.0000
1277,111343,43.2110,59.1458,0.3638,333.0000
1277,113143,45.3048,30.4494,1.0186,2027.0000
1277,114517,46.1677,58.5211,0.5350,1925.0000
1277,115626,46.7260,58.6495,0.5363,1062.0000
1277,116160,48.1452,24.9010,0.8769,2133.0000
1277,116219,47.8805,25.2574,0.8518,1867.0000
1277,119351,50.7131,29.5679,1.0255,2007.0000
1277,119523,50.5293,35.5761,0.6310,2014.0000
1277,119630,50.6181,57.9811,0.4147,1704.0000
1277,122185,53.7008,15.2695,0.8165,1997.0000
1277,122476,54.2080,25.9914,0.6699,2069.0000
1277,123112,54.7605,20.9895,1.0485,447.0000
1277,125234,55.9962,48.4280,0.3529,2032.0000
1277,129785,58.4927,15.3553,0.8334,163.0000
1277,130264,58.2114,22.8727,0.4138,1275.0000
1277,131776,58.5307,2.6155,0.4394,2064.0000
1277,132233,58.8726,17.1645,0.4380,1989.0000
1277,132234,58.7833,17.4313,0.3972,1993.0000
1277,133608,59.2032,29.0763,1.0278,1106.0000
1277,135024,60.5399,29.1725,0.7037,1888.0000
1278,69869,1.5930,35.1202,0.4331,170.0000
1278,70011,2.0783,40.9500,0.1125,2011.0000
1278,74665,5.5937,39.8460,0.6221,216.0000
1278,75962,6.8022,44.1018,0.5691,2106.0000
1278,78915,9.6473,50.9212,0.5258,1953.0000
1278,79622,11.4772,42.2167,0.1778,1979.0000
1278,80230,11.7543,27.1615,0.9079,1280.0000
1278,81255,13.3948,35.7792,0.4221,1910.0000
1278,86916,19.3924,44.4333,0.1937,577.0000
1278,89551,22.3706,45.1856,0.2346,887.0000
1278,89648,22.0954,53.7891,0.2319,796.0000
1278,90335,22.5112,54.0871,0.2453,812.0000
1278,90664,24.0331,29.2107,0.9801,2016.0000
1278,90926,23.7284,41.2321,0.5685,1986.0000
1278,91017,24.1325,45.8878,0.2349,1020.0000
1278,94009,27.8905,35.9537,0.5967,2038.0000
1278,95755,30.3974,6.2395,0.3111,496.0000
1278,96177,29.9687,39.8268,0.4355,1839.0000
1278,102087,35.1839,30.9718,0.7003,2022.0000
1278,103445,36.2040,52.8186,0.3400,1976.0000
1278,104182,36.6492,29.7486,0.7273,2009.0000
1278,107164,39.5982,17.4357,0.7347,1044.0000
1278,111343,43.2110,59.1458,0.3638,1977.0000
1278,112760,45.2216,20.4193,0.7071,1004.0000
1278,113143,45.3048,30.4494,1.0186,1977.0000
1278,114517,46.1677,58.5211,0.5350,1977.0000
1278,115626,46.7260,58.6495,0.5363,2009.0000
1278,116160,48.1452,24.9010,0.8769,687.0000
1278,118394,49.7469,30.0932,1.0114,575.0000
1278,118609,49.5939,34.5882,0.6237,1450.0000
1278,119351,50.7131,29.5679,1.0255,1448.0000
1278,119523,50.5293,35.5761,0.6310,1956.0000
1278,122185,53.7008,15.2695,0.8165,1568.0000
1278,122476,54.2080,25.9914,0.6699,1929.0000
1278,122801,54.3269,39.9425,0.6581,1650.0000
1278,125234,55.9962,48.4280,0.3529,2047.0000
1278,125924,56.2015,59.9894,0.6646,606.0000
1278,129785,58.4927,15.3553,0.8334,2019.0000
1278,130264,58.2114,22.8727,0.4138,1848.0000
1278,131776,58.5307,2.6155,0.4394,1993.0000
1278,132233,58.8726,17.1645,0.4380,274.0000
1278,132234,58.7833,17.4313,0.3972,2031.0000
1278,133608,59.2032,29.0763,1.0278,1988.0000
1278,135024,60.5399,29.1725,0.7037,1996.0000
1278,136936,63.3660,51.5729,0.7516,1653.0000
1279,69869,1.5930,35.1202,0.4331,1982.0000
1279,70011,2.0783,40.9500,0.1125,2014.0000
1279,75962,6.8022,44.1018,0.5691,3.0000
1279,78069,8.9797,48.5937,0.5571,989.0000
1279,78915,9.6473,50.9212,0.5258,1803.0000
1279,79622,11.4772,42.2167,0.1778,1981.0000
1279,80230,11.7543,27.1615,0.9079,2044.0000
1279,81255,13.3948,35.7792,0.4221,2086.0000
1279,86916,19.3924,44.4333,0.1937,1975.0000
1279,89551,22.3706,45.1856,0.2346,1949.0000
1279,89648,22.0954,53.7891,0.2319,30.0000
1279,90664,24.0331,29.2107,0.9801,2003.0000
1279,90926,23.7284,41.2321,0.5685,1951.0000
1279,94009,27.8905,35.9537,0.5967,1970.0000
1279,96177,29.9687,39.8268,0.4355,1919.0000
1279,99482,33.4292,14.1809,0.7630,62.0000
1279,102087,35.1839,30.9718,0.7003,1090.0000
1279,103445,36.2040,52.8186,0.3400,2019.0000
1279,104182,36.6492,29.7486,0.7273,2041.0000
1279,107164,39.5982,17.4357,0.7347,510.0000
1279,108918,41.0847,48.9294,0.3873,1612.0000
1279,111343,43.2110,59.1458,0.3638,1992.0000
1279,112760,45.2216,20.4193,0.7071,1995.0000
1279,113143,45.3048,30.4494,1.0186,1037.0000
1279,113999,45.7452,26.3770,0.8301,1792.0000
1279,114517,46.1677,58.5211,0.5350,1972.0000
1279,115626,46.7260,58.6495,0.5363,83.0000
1279,117411,49.1645,30.1597,1.0097,680.0000
1279,118609,49.5939,34.5882,0.6237,1966.0000
1279,119523,50.5293,35.5761,0.6310,558.0000
1279,122476,54.2080,25.9914,0.6699,1999.0000
1279,122801,54.3269,39.9425,0.6581,1992.0000
